AttackerLevel:1, VictimLevel:1, Exp:20 
AttackerLevel:1, VictimLevel:41, Exp:40 
AttackerLevel:1, VictimLevel:42, Exp:40 
AttackerLevel:1, VictimLevel:43, Exp:40 
AttackerLevel:1, VictimLevel:44, Exp:40 
AttackerLevel:1, VictimLevel:45, Exp:40 
AttackerLevel:1, VictimLevel:46, Exp:40 
AttackerLevel:1, VictimLevel:47, Exp:40 
AttackerLevel:1, VictimLevel:48, Exp:40 
AttackerLevel:1, VictimLevel:49, Exp:40 
AttackerLevel:1, VictimLevel:50, Exp:40 
AttackerLevel:1, VictimLevel:51, Exp:40 
AttackerLevel:1, VictimLevel:52, Exp:40 
AttackerLevel:1, VictimLevel:53, Exp:40 
AttackerLevel:1, VictimLevel:54, Exp:40 
AttackerLevel:1, VictimLevel:55, Exp:40 
AttackerLevel:1, VictimLevel:56, Exp:40 
AttackerLevel:1, VictimLevel:57, Exp:40 
AttackerLevel:1, VictimLevel:58, Exp:40 
AttackerLevel:1, VictimLevel:59, Exp:40 
AttackerLevel:1, VictimLevel:60, Exp:40 
AttackerLevel:1, VictimLevel:61, Exp:40 
AttackerLevel:1, VictimLevel:62, Exp:40 
AttackerLevel:1, VictimLevel:63, Exp:40 
AttackerLevel:1, VictimLevel:64, Exp:40 
AttackerLevel:1, VictimLevel:65, Exp:40 
AttackerLevel:1, VictimLevel:66, Exp:40 
AttackerLevel:1, VictimLevel:67, Exp:40 
AttackerLevel:1, VictimLevel:68, Exp:40 
AttackerLevel:1, VictimLevel:69, Exp:40 
AttackerLevel:1, VictimLevel:70, Exp:40 
AttackerLevel:1, VictimLevel:71, Exp:40 
AttackerLevel:1, VictimLevel:72, Exp:40 
AttackerLevel:1, VictimLevel:73, Exp:40 
AttackerLevel:1, VictimLevel:74, Exp:40 
AttackerLevel:1, VictimLevel:75, Exp:40 
AttackerLevel:1, VictimLevel:76, Exp:40 
AttackerLevel:1, VictimLevel:77, Exp:40 
AttackerLevel:1, VictimLevel:78, Exp:40 
AttackerLevel:1, VictimLevel:79, Exp:40 
AttackerLevel:1, VictimLevel:80, Exp:40 
AttackerLevel:1, VictimLevel:81, Exp:40 
AttackerLevel:1, VictimLevel:82, Exp:40 
AttackerLevel:1, VictimLevel:83, Exp:40 
AttackerLevel:1, VictimLevel:84, Exp:40 
AttackerLevel:1, VictimLevel:85, Exp:40 
AttackerLevel:1, VictimLevel:86, Exp:40 
AttackerLevel:1, VictimLevel:87, Exp:40 
AttackerLevel:1, VictimLevel:88, Exp:40 
AttackerLevel:1, VictimLevel:89, Exp:40 
AttackerLevel:1, VictimLevel:90, Exp:40 
AttackerLevel:1, VictimLevel:91, Exp:40 
AttackerLevel:1, VictimLevel:92, Exp:40 
AttackerLevel:1, VictimLevel:93, Exp:40 
AttackerLevel:1, VictimLevel:94, Exp:40 
AttackerLevel:1, VictimLevel:95, Exp:40 
AttackerLevel:1, VictimLevel:96, Exp:40 
AttackerLevel:1, VictimLevel:97, Exp:40 
AttackerLevel:1, VictimLevel:98, Exp:40 
AttackerLevel:1, VictimLevel:99, Exp:40 
AttackerLevel:2, VictimLevel:1, Exp:20 
AttackerLevel:2, VictimLevel:2, Exp:50 
AttackerLevel:2, VictimLevel:3, Exp:80 
AttackerLevel:2, VictimLevel:4, Exp:100 
AttackerLevel:2, VictimLevel:5, Exp:100 
AttackerLevel:2, VictimLevel:6, Exp:100 
AttackerLevel:2, VictimLevel:7, Exp:100 
AttackerLevel:2, VictimLevel:8, Exp:100 
AttackerLevel:2, VictimLevel:9, Exp:100 
AttackerLevel:2, VictimLevel:10, Exp:100 
AttackerLevel:2, VictimLevel:11, Exp:100 
AttackerLevel:2, VictimLevel:12, Exp:100 
AttackerLevel:2, VictimLevel:13, Exp:100 
AttackerLevel:2, VictimLevel:14, Exp:100 
AttackerLevel:2, VictimLevel:15, Exp:100 
AttackerLevel:2, VictimLevel:16, Exp:100 
AttackerLevel:2, VictimLevel:17, Exp:100 
AttackerLevel:2, VictimLevel:18, Exp:100 
AttackerLevel:2, VictimLevel:19, Exp:100 
AttackerLevel:2, VictimLevel:20, Exp:100 
AttackerLevel:2, VictimLevel:21, Exp:100 
AttackerLevel:2, VictimLevel:22, Exp:100 
AttackerLevel:2, VictimLevel:23, Exp:100 
AttackerLevel:2, VictimLevel:24, Exp:100 
AttackerLevel:2, VictimLevel:25, Exp:100 
AttackerLevel:2, VictimLevel:26, Exp:100 
AttackerLevel:2, VictimLevel:27, Exp:100 
AttackerLevel:2, VictimLevel:28, Exp:100 
AttackerLevel:2, VictimLevel:29, Exp:100 
AttackerLevel:2, VictimLevel:30, Exp:100 
AttackerLevel:2, VictimLevel:31, Exp:100 
AttackerLevel:2, VictimLevel:32, Exp:100 
AttackerLevel:2, VictimLevel:33, Exp:100 
AttackerLevel:2, VictimLevel:34, Exp:100 
AttackerLevel:2, VictimLevel:35, Exp:100 
AttackerLevel:2, VictimLevel:36, Exp:100 
AttackerLevel:2, VictimLevel:37, Exp:100 
AttackerLevel:2, VictimLevel:38, Exp:100 
AttackerLevel:2, VictimLevel:39, Exp:100 
AttackerLevel:2, VictimLevel:40, Exp:100 
AttackerLevel:2, VictimLevel:41, Exp:100 
AttackerLevel:2, VictimLevel:42, Exp:100 
AttackerLevel:2, VictimLevel:43, Exp:100 
AttackerLevel:2, VictimLevel:44, Exp:100 
AttackerLevel:2, VictimLevel:45, Exp:100 
AttackerLevel:2, VictimLevel:46, Exp:100 
AttackerLevel:2, VictimLevel:47, Exp:100 
AttackerLevel:2, VictimLevel:48, Exp:100 
AttackerLevel:2, VictimLevel:49, Exp:100 
AttackerLevel:2, VictimLevel:50, Exp:100 
AttackerLevel:2, VictimLevel:51, Exp:100 
AttackerLevel:2, VictimLevel:52, Exp:100 
AttackerLevel:2, VictimLevel:53, Exp:100 
AttackerLevel:2, VictimLevel:54, Exp:100 
AttackerLevel:2, VictimLevel:55, Exp:100 
AttackerLevel:2, VictimLevel:56, Exp:100 
AttackerLevel:2, VictimLevel:57, Exp:100 
AttackerLevel:2, VictimLevel:58, Exp:100 
AttackerLevel:2, VictimLevel:59, Exp:100 
AttackerLevel:2, VictimLevel:60, Exp:100 
AttackerLevel:2, VictimLevel:61, Exp:100 
AttackerLevel:2, VictimLevel:62, Exp:100 
AttackerLevel:2, VictimLevel:63, Exp:100 
AttackerLevel:2, VictimLevel:64, Exp:100 
AttackerLevel:2, VictimLevel:65, Exp:100 
AttackerLevel:2, VictimLevel:66, Exp:100 
AttackerLevel:2, VictimLevel:67, Exp:100 
AttackerLevel:2, VictimLevel:68, Exp:100 
AttackerLevel:2, VictimLevel:69, Exp:100 
AttackerLevel:2, VictimLevel:70, Exp:100 
AttackerLevel:2, VictimLevel:71, Exp:100 
AttackerLevel:2, VictimLevel:72, Exp:100 
AttackerLevel:2, VictimLevel:73, Exp:100 
AttackerLevel:2, VictimLevel:74, Exp:100 
AttackerLevel:2, VictimLevel:75, Exp:100 
AttackerLevel:2, VictimLevel:76, Exp:100 
AttackerLevel:2, VictimLevel:77, Exp:100 
AttackerLevel:2, VictimLevel:78, Exp:100 
AttackerLevel:2, VictimLevel:79, Exp:100 
AttackerLevel:2, VictimLevel:80, Exp:100 
AttackerLevel:2, VictimLevel:81, Exp:100 
AttackerLevel:2, VictimLevel:82, Exp:100 
AttackerLevel:2, VictimLevel:83, Exp:100 
AttackerLevel:2, VictimLevel:84, Exp:100 
AttackerLevel:2, VictimLevel:85, Exp:100 
AttackerLevel:2, VictimLevel:86, Exp:100 
AttackerLevel:2, VictimLevel:87, Exp:100 
AttackerLevel:2, VictimLevel:88, Exp:100 
AttackerLevel:2, VictimLevel:89, Exp:100 
AttackerLevel:2, VictimLevel:90, Exp:100 
AttackerLevel:2, VictimLevel:91, Exp:100 
AttackerLevel:2, VictimLevel:92, Exp:100 
AttackerLevel:2, VictimLevel:93, Exp:100 
AttackerLevel:2, VictimLevel:94, Exp:100 
AttackerLevel:2, VictimLevel:95, Exp:100 
AttackerLevel:2, VictimLevel:96, Exp:100 
AttackerLevel:2, VictimLevel:97, Exp:100 
AttackerLevel:2, VictimLevel:98, Exp:100 
AttackerLevel:2, VictimLevel:99, Exp:100 
AttackerLevel:3, VictimLevel:1, Exp:20 
AttackerLevel:3, VictimLevel:2, Exp:50 
AttackerLevel:3, VictimLevel:3, Exp:80 
AttackerLevel:3, VictimLevel:4, Exp:110 
AttackerLevel:3, VictimLevel:5, Exp:140 
AttackerLevel:3, VictimLevel:6, Exp:160 
AttackerLevel:3, VictimLevel:7, Exp:160 
AttackerLevel:3, VictimLevel:8, Exp:160 
AttackerLevel:3, VictimLevel:9, Exp:160 
AttackerLevel:3, VictimLevel:10, Exp:160 
AttackerLevel:3, VictimLevel:11, Exp:160 
AttackerLevel:3, VictimLevel:12, Exp:160 
AttackerLevel:3, VictimLevel:13, Exp:160 
AttackerLevel:3, VictimLevel:14, Exp:160 
AttackerLevel:3, VictimLevel:15, Exp:160 
AttackerLevel:3, VictimLevel:16, Exp:160 
AttackerLevel:3, VictimLevel:17, Exp:160 
AttackerLevel:3, VictimLevel:18, Exp:160 
AttackerLevel:3, VictimLevel:19, Exp:160 
AttackerLevel:3, VictimLevel:20, Exp:160 
AttackerLevel:3, VictimLevel:21, Exp:160 
AttackerLevel:3, VictimLevel:22, Exp:160 
AttackerLevel:3, VictimLevel:23, Exp:160 
AttackerLevel:3, VictimLevel:24, Exp:160 
AttackerLevel:3, VictimLevel:25, Exp:160 
AttackerLevel:3, VictimLevel:26, Exp:160 
AttackerLevel:3, VictimLevel:27, Exp:160 
AttackerLevel:3, VictimLevel:28, Exp:160 
AttackerLevel:3, VictimLevel:29, Exp:160 
AttackerLevel:3, VictimLevel:30, Exp:160 
AttackerLevel:3, VictimLevel:31, Exp:160 
AttackerLevel:3, VictimLevel:32, Exp:160 
AttackerLevel:3, VictimLevel:33, Exp:160 
AttackerLevel:3, VictimLevel:34, Exp:160 
AttackerLevel:3, VictimLevel:35, Exp:160 
AttackerLevel:3, VictimLevel:36, Exp:160 
AttackerLevel:3, VictimLevel:37, Exp:160 
AttackerLevel:3, VictimLevel:38, Exp:160 
AttackerLevel:3, VictimLevel:39, Exp:160 
AttackerLevel:3, VictimLevel:40, Exp:160 
AttackerLevel:3, VictimLevel:41, Exp:160 
AttackerLevel:3, VictimLevel:42, Exp:160 
AttackerLevel:3, VictimLevel:43, Exp:160 
AttackerLevel:3, VictimLevel:44, Exp:160 
AttackerLevel:3, VictimLevel:45, Exp:160 
AttackerLevel:3, VictimLevel:46, Exp:160 
AttackerLevel:3, VictimLevel:47, Exp:160 
AttackerLevel:3, VictimLevel:48, Exp:160 
AttackerLevel:3, VictimLevel:49, Exp:160 
AttackerLevel:3, VictimLevel:50, Exp:160 
AttackerLevel:3, VictimLevel:51, Exp:160 
AttackerLevel:3, VictimLevel:52, Exp:160 
AttackerLevel:3, VictimLevel:53, Exp:160 
AttackerLevel:3, VictimLevel:54, Exp:160 
AttackerLevel:3, VictimLevel:55, Exp:160 
AttackerLevel:3, VictimLevel:56, Exp:160 
AttackerLevel:3, VictimLevel:57, Exp:160 
AttackerLevel:3, VictimLevel:58, Exp:160 
AttackerLevel:3, VictimLevel:59, Exp:160 
AttackerLevel:3, VictimLevel:60, Exp:160 
AttackerLevel:3, VictimLevel:61, Exp:160 
AttackerLevel:3, VictimLevel:62, Exp:160 
AttackerLevel:3, VictimLevel:63, Exp:160 
AttackerLevel:3, VictimLevel:64, Exp:160 
AttackerLevel:3, VictimLevel:65, Exp:160 
AttackerLevel:3, VictimLevel:66, Exp:160 
AttackerLevel:3, VictimLevel:67, Exp:160 
AttackerLevel:3, VictimLevel:68, Exp:160 
AttackerLevel:3, VictimLevel:69, Exp:160 
AttackerLevel:3, VictimLevel:70, Exp:160 
AttackerLevel:3, VictimLevel:71, Exp:160 
AttackerLevel:3, VictimLevel:72, Exp:160 
AttackerLevel:3, VictimLevel:73, Exp:160 
AttackerLevel:3, VictimLevel:74, Exp:160 
AttackerLevel:3, VictimLevel:75, Exp:160 
AttackerLevel:3, VictimLevel:76, Exp:160 
AttackerLevel:3, VictimLevel:77, Exp:160 
AttackerLevel:3, VictimLevel:78, Exp:160 
AttackerLevel:3, VictimLevel:79, Exp:160 
AttackerLevel:3, VictimLevel:80, Exp:160 
AttackerLevel:3, VictimLevel:81, Exp:160 
AttackerLevel:3, VictimLevel:82, Exp:160 
AttackerLevel:3, VictimLevel:83, Exp:160 
AttackerLevel:3, VictimLevel:84, Exp:160 
AttackerLevel:3, VictimLevel:85, Exp:160 
AttackerLevel:3, VictimLevel:86, Exp:160 
AttackerLevel:3, VictimLevel:87, Exp:160 
AttackerLevel:3, VictimLevel:88, Exp:160 
AttackerLevel:3, VictimLevel:89, Exp:160 
AttackerLevel:3, VictimLevel:90, Exp:160 
AttackerLevel:3, VictimLevel:91, Exp:160 
AttackerLevel:3, VictimLevel:92, Exp:160 
AttackerLevel:3, VictimLevel:93, Exp:160 
AttackerLevel:3, VictimLevel:94, Exp:160 
AttackerLevel:3, VictimLevel:95, Exp:160 
AttackerLevel:3, VictimLevel:96, Exp:160 
AttackerLevel:3, VictimLevel:97, Exp:160 
AttackerLevel:3, VictimLevel:98, Exp:160 
AttackerLevel:3, VictimLevel:99, Exp:160 
AttackerLevel:4, VictimLevel:1, Exp:20 
AttackerLevel:4, VictimLevel:2, Exp:50 
AttackerLevel:4, VictimLevel:3, Exp:80 
AttackerLevel:4, VictimLevel:4, Exp:110 
AttackerLevel:4, VictimLevel:5, Exp:140 
AttackerLevel:4, VictimLevel:6, Exp:170 
AttackerLevel:4, VictimLevel:7, Exp:200 
AttackerLevel:4, VictimLevel:8, Exp:220 
AttackerLevel:4, VictimLevel:9, Exp:220 
AttackerLevel:4, VictimLevel:10, Exp:220 
AttackerLevel:4, VictimLevel:11, Exp:220 
AttackerLevel:4, VictimLevel:12, Exp:220 
AttackerLevel:4, VictimLevel:13, Exp:220 
AttackerLevel:4, VictimLevel:14, Exp:220 
AttackerLevel:4, VictimLevel:15, Exp:220 
AttackerLevel:4, VictimLevel:16, Exp:220 
AttackerLevel:4, VictimLevel:17, Exp:220 
AttackerLevel:4, VictimLevel:18, Exp:220 
AttackerLevel:4, VictimLevel:19, Exp:220 
AttackerLevel:4, VictimLevel:20, Exp:220 
AttackerLevel:4, VictimLevel:21, Exp:220 
AttackerLevel:4, VictimLevel:22, Exp:220 
AttackerLevel:4, VictimLevel:23, Exp:220 
AttackerLevel:4, VictimLevel:24, Exp:220 
AttackerLevel:4, VictimLevel:25, Exp:220 
AttackerLevel:4, VictimLevel:26, Exp:220 
AttackerLevel:4, VictimLevel:27, Exp:220 
AttackerLevel:4, VictimLevel:28, Exp:220 
AttackerLevel:4, VictimLevel:29, Exp:220 
AttackerLevel:4, VictimLevel:30, Exp:220 
AttackerLevel:4, VictimLevel:31, Exp:220 
AttackerLevel:4, VictimLevel:32, Exp:220 
AttackerLevel:4, VictimLevel:33, Exp:220 
AttackerLevel:4, VictimLevel:34, Exp:220 
AttackerLevel:4, VictimLevel:35, Exp:220 
AttackerLevel:4, VictimLevel:36, Exp:220 
AttackerLevel:4, VictimLevel:37, Exp:220 
AttackerLevel:4, VictimLevel:38, Exp:220 
AttackerLevel:4, VictimLevel:39, Exp:220 
AttackerLevel:4, VictimLevel:40, Exp:220 
AttackerLevel:4, VictimLevel:41, Exp:220 
AttackerLevel:4, VictimLevel:42, Exp:220 
AttackerLevel:4, VictimLevel:43, Exp:220 
AttackerLevel:4, VictimLevel:44, Exp:220 
AttackerLevel:4, VictimLevel:45, Exp:220 
AttackerLevel:4, VictimLevel:46, Exp:220 
AttackerLevel:4, VictimLevel:47, Exp:220 
AttackerLevel:4, VictimLevel:48, Exp:220 
AttackerLevel:4, VictimLevel:49, Exp:220 
AttackerLevel:4, VictimLevel:50, Exp:220 
AttackerLevel:4, VictimLevel:51, Exp:220 
AttackerLevel:4, VictimLevel:52, Exp:220 
AttackerLevel:4, VictimLevel:53, Exp:220 
AttackerLevel:4, VictimLevel:54, Exp:220 
AttackerLevel:4, VictimLevel:55, Exp:220 
AttackerLevel:4, VictimLevel:56, Exp:220 
AttackerLevel:4, VictimLevel:57, Exp:220 
AttackerLevel:4, VictimLevel:58, Exp:220 
AttackerLevel:4, VictimLevel:59, Exp:220 
AttackerLevel:4, VictimLevel:60, Exp:220 
AttackerLevel:4, VictimLevel:61, Exp:220 
AttackerLevel:4, VictimLevel:62, Exp:220 
AttackerLevel:4, VictimLevel:63, Exp:220 
AttackerLevel:4, VictimLevel:64, Exp:220 
AttackerLevel:4, VictimLevel:65, Exp:220 
AttackerLevel:4, VictimLevel:66, Exp:220 
AttackerLevel:4, VictimLevel:67, Exp:220 
AttackerLevel:4, VictimLevel:68, Exp:220 
AttackerLevel:4, VictimLevel:69, Exp:220 
AttackerLevel:4, VictimLevel:70, Exp:220 
AttackerLevel:4, VictimLevel:71, Exp:220 
AttackerLevel:4, VictimLevel:72, Exp:220 
AttackerLevel:4, VictimLevel:73, Exp:220 
AttackerLevel:4, VictimLevel:74, Exp:220 
AttackerLevel:4, VictimLevel:75, Exp:220 
AttackerLevel:4, VictimLevel:76, Exp:220 
AttackerLevel:4, VictimLevel:77, Exp:220 
AttackerLevel:4, VictimLevel:78, Exp:220 
AttackerLevel:4, VictimLevel:79, Exp:220 
AttackerLevel:4, VictimLevel:80, Exp:220 
AttackerLevel:4, VictimLevel:81, Exp:220 
AttackerLevel:4, VictimLevel:82, Exp:220 
AttackerLevel:4, VictimLevel:83, Exp:220 
AttackerLevel:4, VictimLevel:84, Exp:220 
AttackerLevel:4, VictimLevel:85, Exp:220 
AttackerLevel:4, VictimLevel:86, Exp:220 
AttackerLevel:4, VictimLevel:87, Exp:220 
AttackerLevel:4, VictimLevel:88, Exp:220 
AttackerLevel:4, VictimLevel:89, Exp:220 
AttackerLevel:4, VictimLevel:90, Exp:220 
AttackerLevel:4, VictimLevel:91, Exp:220 
AttackerLevel:4, VictimLevel:92, Exp:220 
AttackerLevel:4, VictimLevel:93, Exp:220 
AttackerLevel:4, VictimLevel:94, Exp:220 
AttackerLevel:4, VictimLevel:95, Exp:220 
AttackerLevel:4, VictimLevel:96, Exp:220 
AttackerLevel:4, VictimLevel:97, Exp:220 
AttackerLevel:4, VictimLevel:98, Exp:220 
AttackerLevel:4, VictimLevel:99, Exp:220 
AttackerLevel:5, VictimLevel:1, Exp:20 
AttackerLevel:5, VictimLevel:2, Exp:50 
AttackerLevel:5, VictimLevel:3, Exp:80 
AttackerLevel:5, VictimLevel:4, Exp:110 
AttackerLevel:5, VictimLevel:5, Exp:140 
AttackerLevel:5, VictimLevel:6, Exp:170 
AttackerLevel:5, VictimLevel:7, Exp:200 
AttackerLevel:5, VictimLevel:8, Exp:230 
AttackerLevel:5, VictimLevel:9, Exp:260 
AttackerLevel:5, VictimLevel:10, Exp:280 
AttackerLevel:5, VictimLevel:11, Exp:280 
AttackerLevel:5, VictimLevel:12, Exp:280 
AttackerLevel:5, VictimLevel:13, Exp:280 
AttackerLevel:5, VictimLevel:14, Exp:280 
AttackerLevel:5, VictimLevel:15, Exp:280 
AttackerLevel:5, VictimLevel:16, Exp:280 
AttackerLevel:5, VictimLevel:17, Exp:280 
AttackerLevel:5, VictimLevel:18, Exp:280 
AttackerLevel:5, VictimLevel:19, Exp:280 
AttackerLevel:5, VictimLevel:20, Exp:280 
AttackerLevel:5, VictimLevel:21, Exp:280 
AttackerLevel:5, VictimLevel:22, Exp:280 
AttackerLevel:5, VictimLevel:23, Exp:280 
AttackerLevel:5, VictimLevel:24, Exp:280 
AttackerLevel:5, VictimLevel:25, Exp:280 
AttackerLevel:5, VictimLevel:26, Exp:280 
AttackerLevel:5, VictimLevel:27, Exp:280 
AttackerLevel:5, VictimLevel:28, Exp:280 
AttackerLevel:5, VictimLevel:29, Exp:280 
AttackerLevel:5, VictimLevel:30, Exp:280 
AttackerLevel:5, VictimLevel:31, Exp:280 
AttackerLevel:5, VictimLevel:32, Exp:280 
AttackerLevel:5, VictimLevel:33, Exp:280 
AttackerLevel:5, VictimLevel:34, Exp:280 
AttackerLevel:5, VictimLevel:35, Exp:280 
AttackerLevel:5, VictimLevel:36, Exp:280 
AttackerLevel:5, VictimLevel:37, Exp:280 
AttackerLevel:5, VictimLevel:38, Exp:280 
AttackerLevel:5, VictimLevel:39, Exp:280 
AttackerLevel:5, VictimLevel:40, Exp:280 
AttackerLevel:5, VictimLevel:41, Exp:280 
AttackerLevel:5, VictimLevel:42, Exp:280 
AttackerLevel:5, VictimLevel:43, Exp:280 
AttackerLevel:5, VictimLevel:44, Exp:280 
AttackerLevel:5, VictimLevel:45, Exp:280 
AttackerLevel:5, VictimLevel:46, Exp:280 
AttackerLevel:5, VictimLevel:47, Exp:280 
AttackerLevel:5, VictimLevel:48, Exp:280 
AttackerLevel:5, VictimLevel:49, Exp:280 
AttackerLevel:5, VictimLevel:50, Exp:280 
AttackerLevel:5, VictimLevel:51, Exp:280 
AttackerLevel:5, VictimLevel:52, Exp:280 
AttackerLevel:5, VictimLevel:53, Exp:280 
AttackerLevel:5, VictimLevel:54, Exp:280 
AttackerLevel:5, VictimLevel:55, Exp:280 
AttackerLevel:5, VictimLevel:56, Exp:280 
AttackerLevel:5, VictimLevel:57, Exp:280 
AttackerLevel:5, VictimLevel:58, Exp:280 
AttackerLevel:5, VictimLevel:59, Exp:280 
AttackerLevel:5, VictimLevel:60, Exp:280 
AttackerLevel:5, VictimLevel:61, Exp:280 
AttackerLevel:5, VictimLevel:62, Exp:280 
AttackerLevel:5, VictimLevel:63, Exp:280 
AttackerLevel:5, VictimLevel:64, Exp:280 
AttackerLevel:5, VictimLevel:65, Exp:280 
AttackerLevel:5, VictimLevel:66, Exp:280 
AttackerLevel:5, VictimLevel:67, Exp:280 
AttackerLevel:5, VictimLevel:68, Exp:280 
AttackerLevel:5, VictimLevel:69, Exp:280 
AttackerLevel:5, VictimLevel:70, Exp:280 
AttackerLevel:5, VictimLevel:71, Exp:280 
AttackerLevel:5, VictimLevel:72, Exp:280 
AttackerLevel:5, VictimLevel:73, Exp:280 
AttackerLevel:5, VictimLevel:74, Exp:280 
AttackerLevel:5, VictimLevel:75, Exp:280 
AttackerLevel:5, VictimLevel:76, Exp:280 
AttackerLevel:5, VictimLevel:77, Exp:280 
AttackerLevel:5, VictimLevel:78, Exp:280 
AttackerLevel:5, VictimLevel:79, Exp:280 
AttackerLevel:5, VictimLevel:80, Exp:280 
AttackerLevel:5, VictimLevel:81, Exp:280 
AttackerLevel:5, VictimLevel:82, Exp:280 
AttackerLevel:5, VictimLevel:83, Exp:280 
AttackerLevel:5, VictimLevel:84, Exp:280 
AttackerLevel:5, VictimLevel:85, Exp:280 
AttackerLevel:5, VictimLevel:86, Exp:280 
AttackerLevel:5, VictimLevel:87, Exp:280 
AttackerLevel:5, VictimLevel:88, Exp:280 
AttackerLevel:5, VictimLevel:89, Exp:280 
AttackerLevel:5, VictimLevel:90, Exp:280 
AttackerLevel:5, VictimLevel:91, Exp:280 
AttackerLevel:5, VictimLevel:92, Exp:280 
AttackerLevel:5, VictimLevel:93, Exp:280 
AttackerLevel:5, VictimLevel:94, Exp:280 
AttackerLevel:5, VictimLevel:95, Exp:280 
AttackerLevel:5, VictimLevel:96, Exp:280 
AttackerLevel:5, VictimLevel:97, Exp:280 
AttackerLevel:5, VictimLevel:98, Exp:280 
AttackerLevel:5, VictimLevel:99, Exp:280 
AttackerLevel:6, VictimLevel:1, Exp:20 
AttackerLevel:6, VictimLevel:2, Exp:50 
AttackerLevel:6, VictimLevel:3, Exp:80 
AttackerLevel:6, VictimLevel:4, Exp:110 
AttackerLevel:6, VictimLevel:5, Exp:140 
AttackerLevel:6, VictimLevel:6, Exp:170 
AttackerLevel:6, VictimLevel:7, Exp:200 
AttackerLevel:6, VictimLevel:8, Exp:230 
AttackerLevel:6, VictimLevel:9, Exp:260 
AttackerLevel:6, VictimLevel:10, Exp:290 
AttackerLevel:6, VictimLevel:11, Exp:320 
AttackerLevel:6, VictimLevel:12, Exp:340 
AttackerLevel:6, VictimLevel:13, Exp:340 
AttackerLevel:6, VictimLevel:14, Exp:340 
AttackerLevel:6, VictimLevel:15, Exp:340 
AttackerLevel:6, VictimLevel:16, Exp:340 
AttackerLevel:6, VictimLevel:17, Exp:340 
AttackerLevel:6, VictimLevel:18, Exp:340 
AttackerLevel:6, VictimLevel:19, Exp:340 
AttackerLevel:6, VictimLevel:20, Exp:340 
AttackerLevel:6, VictimLevel:21, Exp:340 
AttackerLevel:6, VictimLevel:22, Exp:340 
AttackerLevel:6, VictimLevel:23, Exp:340 
AttackerLevel:6, VictimLevel:24, Exp:340 
AttackerLevel:6, VictimLevel:25, Exp:340 
AttackerLevel:6, VictimLevel:26, Exp:340 
AttackerLevel:6, VictimLevel:27, Exp:340 
AttackerLevel:6, VictimLevel:28, Exp:340 
AttackerLevel:6, VictimLevel:29, Exp:340 
AttackerLevel:6, VictimLevel:30, Exp:340 
AttackerLevel:6, VictimLevel:31, Exp:340 
AttackerLevel:6, VictimLevel:32, Exp:340 
AttackerLevel:6, VictimLevel:33, Exp:340 
AttackerLevel:6, VictimLevel:34, Exp:340 
AttackerLevel:6, VictimLevel:35, Exp:340 
AttackerLevel:6, VictimLevel:36, Exp:340 
AttackerLevel:6, VictimLevel:37, Exp:340 
AttackerLevel:6, VictimLevel:38, Exp:340 
AttackerLevel:6, VictimLevel:39, Exp:340 
AttackerLevel:6, VictimLevel:40, Exp:340 
AttackerLevel:6, VictimLevel:41, Exp:340 
AttackerLevel:6, VictimLevel:42, Exp:340 
